FECHA,LIGA,LOCAL,VISITANTE,ODDS_REAL_SCORE,TOP1,TOP2,TOP3,TOP5,P_TOP1,ODDS_TOP1_HIT,ODDS_TOP3_HIT,ODDS_TOP5_HIT,CUOTA,CS001_ATTACK_EDGE,CS002_DOMINANCE,CS003_FORM_EDGE,CS004_SHOTS_EDGE,CS005_OVER_EDGE,CS006_BTTS_EDGE,CS007_AWAY_ATTACK_EDGE,CS007_HOME_ATTACK_EDGE,CS008_AWAY_GA_STD,CS008_AWAY_GF_STD,CS008_HOME_GA_STD,CS008_HOME_GF_STD,CS009_AWAY_TG0_RATE,CS009_AWAY_TG1_RATE,CS009_AWAY_TG2_RATE,CS009_AWAY_TG3_RATE,CS009_AWAY_TG4PLUS_RATE,CS009_HOME_TG0_RATE,CS009_HOME_TG1_RATE,CS009_HOME_TG2_RATE,CS009_HOME_TG3_RATE,CS009_HOME_TG4PLUS_RATE,CS010_AWAY_WIN10_RATE,CS010_AWAY_WIN20_RATE,CS010_AWAY_WIN21_RATE,CS010_AWAY_WINOTHER_RATE,CS010_HOME_WIN10_RATE,CS010_HOME_WIN20_RATE,CS010_HOME_WIN21_RATE,CS010_HOME_WINOTHER_RATE
2021-11-07,1º DIV ITALIA,VENEZIA,ROMA,3-2,1-1,1-2,0-1,"['1-1', '1-2', '0-1', '0-2', '2-1']",0.10779166801237937,False,False,False,56.0,-1.35,-1.1300000000000001,-0.06666666666666671,-2.6500000000000004,0.65,0.675,2.5,1.6,1.083306844346635,1.1354541815269814,0.9875254992000196,0.616575453011388,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.0
2021-11-07,1º DIV ITALIA,SAMPDORIA,BOLOGNA,1-2,2-1,1-1,2-2,"['2-1', '1-1', '2-2', '1-2', '3-1']",0.08773277633653648,False,False,True,11.0,0.06666666666666687,-1.633333333333333,0.14444444444444446,-0.8333333333333335,0.7166666666666667,0.6333333333333333,1.866666666666667,3.733333333333333,1.954016841836789,0.9875254992000196,1.3111095547141778,1.1354541815269814,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,0.5454545454545454,0.25,0.25,0.0,0.5,0.0,0.0,0.5,0.5
2021-11-07,1º DIV ITALIA,UDINESE,SASSUOLO,3-2,1-1,1-2,2-1,"['1-1', '1-2', '2-1', '2-2', '0-1']",0.10110094904427472,False,False,False,29.0,-0.9333333333333333,-0.6666666666666665,-0.13333333333333336,-0.16666666666666696,0.75,0.75,2.7,2.1,0.77138921583987,0.9791208740244552,1.1570838237598051,1.083306844346635,0.09090909090909091,0.18181818181818182,0.0,0.45454545454545453,0.2727272727272727,0.0,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.25,0.0,0.25,0.5,0.5,0.0,0.0,0.5
2021-11-07,1º DIV ITALIA,LAZIO,SALERNITANA,3-0,2-1,3-1,2-0,"['2-1', '3-1', '2-0', '3-0', '1-1']",0.0850867578961426,False,False,True,8.5,0.9999999999999998,1.2800000000000002,0.6666666666666667,2.3999999999999995,0.8,0.7,1.2,6.6000000000000005,1.378704626191191,0.8999540851465149,1.0523488093445659,1.651445647689541,0.0,0.36363636363636365,0.0,0.18181818181818182,0.45454545454545453,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.6363636363636364,0.5,0.0,0.5,0.0,0.2,0.0,0.0,0.8
2021-11-20,1º DIV ITALIA,ATALANTA,SPEZIA,5-2,2-1,1-1,2-0,"['2-1', '1-1', '2-0', '3-1', '1-0']",0.09526729574077616,False,False,False,56.0,-1.1666666666666667,-1.5666666666666664,0.1111111111111111,0.5000000000000004,0.8333333333333333,0.75,1.5,4.0,1.5723301886761007,0.759202798262025,0.82915619758885,0.9860132971832694,0.0,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.5,0.3333333333333333
2021-11-20,1º DIV ITALIA,LAZIO,JUVENTUS,0-2,2-1,3-1,1-1,"['2-1', '3-1', '1-1', '2-0', '3-0']",0.0908625762395167,False,False,False,13.0,1.0,1.8666666666666663,0.4444444444444444,1.833333333333333,0.75,0.75,1.5,4.5,0.82915619758885,0.8498365855987975,1.114924013354971,1.6051133570215186,0.0,0.3333333333333333,0.16666666666666666,0.25,0.25,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.5833333333333334,0.6,0.0,0.0,0.4,0.16666666666666666,0.0,0.0,0.8333333333333334
2021-11-20,1º DIV ITALIA,FIORENTINA,MILAN,4-3,1-1,1-2,2-1,"['1-1', '1-2', '2-1', '2-2', '0-1']",0.09072063235354168,False,False,False,126.0,-0.1333333333333333,1.186666666666667,-0.28888888888888886,1.7666666666666666,0.8333333333333333,0.7166666666666667,2.5999999999999996,2.3333333333333335,0.759202798262025,1.0671873729054748,0.9860132971832694,1.0274023338281628,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.16666666666666666,0.2,0.2,0.2,0.4,0.16666666666666666,0.0,0.5,0.3333333333333333
2021-11-21,1º DIV ITALIA,SASSUOLO,CAGLIARI,2-2,1-0,2-0,1-1,"['1-0', '2-0', '1-1', '2-1', '3-0']",0.13219804058238124,False,False,False,15.0,-1.2000000000000002,-0.8599999999999999,0.32222222222222224,3.7,0.55,0.45,0.6,2.6,0.7993052538854533,0.9537935951882998,0.8660254037844386,0.9537935951882998,0.0,0.0,0.3333333333333333,0.25,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.0,0.4166666666666667,0.3333333333333333,0.0,0.0,0.0,1.0,0.25,0.0,0.25,0.5
2021-11-21,1º DIV ITALIA,BOLOGNA,VENEZIA,0-1,2-0,1-0,2-1,"['2-0', '1-0', '2-1', '1-1', '3-0']",0.10457260384175283,False,False,False,15.0,1.2142857142857142,0.7523809523809524,0.48412698412698413,1.5,0.5476190476190476,0.4642857142857143,0.7619047619047619,3.714285714285714,0.9537935951882998,0.8620067027323834,1.8911342863183696,0.9537935951882998,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.4166666666666667,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.4
2021-11-21,1º DIV ITALIA,SALERNITANA,SAMPDORIA,0-2,1-1,1-2,0-1,"['1-1', '1-2', '0-1', '2-1', '0-2']",0.11244442744375656,False,False,True,15.0,-0.16666666666666663,-1.0466666666666664,-0.04444444444444445,-0.3999999999999999,0.65,0.3666666666666667,2.4,1.5,1.2555432644432805,1.0897247358851685,1.3437096247164249,0.8975274678557507,0.08333333333333333,0.08333333333333333,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.25,0.4166666666666667,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0
2021-11-21,1º DIV ITALIA,INTER,NAPOLI,3-2,1-1,2-1,1-2,"['1-1', '2-1', '1-2', '2-2', '1-0']",0.09344133530349012,False,False,False,29.0,1.3,2.753333333333334,-0.15555555555555556,0.4333333333333327,0.6333333333333333,0.4666666666666667,1.7333333333333334,1.0,0.4714045207910317,1.1547005383792515,0.8620067027323834,1.3819269959814167,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.2,0.2,0.3,0.3,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714
2021-11-21,1º DIV ITALIA,GENOA,ROMA,0-2,1-2,1-1,2-2,"['1-2', '1-1', '2-2', '2-1', '1-3']",0.08674565895137534,False,False,False,10.0,-0.6333333333333333,-0.9466666666666663,-0.1333333333333333,-2.566666666666667,0.8166666666666667,0.7333333333333334,3.6,2.5666666666666664,1.1636866703140785,1.0897247358851685,1.0,1.0374916331657276,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.25,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0
2021-11-22,1º DIV ITALIA,VERONA,EMPOLI,2-1,1-1,2-1,1-2,"['1-1', '2-1', '1-2', '2-2', '3-1']",0.08146719760693316,False,True,True,8.5,1.5333333333333332,1.6466666666666665,-0.13333333333333341,-0.09999999999999964,0.7,0.6166666666666667,3.0,2.6666666666666665,1.1149240133549712,1.3228756555322954,1.0103629710818451,1.1873172373979173,0.0,0.08333333333333333,0.25,0.25,0.4166666666666667,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.6666666666666666,0.2,0.2,0.2,0.4,0.0,0.0,0.25,0.75
2021-11-22,1º DIV ITALIA,TORINO,UDINESE,2-1,1-1,1-0,2-1,"['1-1', '1-0', '2-1', '2-0', '0-1']",0.10864362857850038,False,True,True,9.5,0.6000000000000001,0.8533333333333335,0.22222222222222227,1.2666666666666666,0.43333333333333335,0.45,1.0,2.8,1.118033988749895,1.1636866703140785,0.7071067811865476,1.299038105676658,0.0,0.25,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.4166666666666667,0.16666666666666666,0.25,0.16666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.75
2021-11-26,1º DIV ITALIA,CAGLIARI,SALERNITANA,1-1,1-1,2-1,1-0,"['1-1', '2-1', '1-0', '2-0', '1-2']",0.09822031816509105,True,True,True,7.0,0.11904761904761885,-0.8380952380952382,0.07142857142857142,0.3333333333333335,0.7738095238095238,0.6785714285714286,1.5476190476190477,3.3333333333333335,1.2917581249035897,0.8904489925223251,0.7692307692307693,0.9483713850721502,0.0,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.0,0.0,0.3076923076923077,0.23076923076923078,0.46153846153846156,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0
2021-11-27,1º DIV ITALIA,SAMPDORIA,VERONA,3-1,1-1,1-2,2-1,"['1-1', '1-2', '2-1', '2-2', '0-1']",0.09176476075676543,False,False,False,23.0,0.23809523809523814,-0.657142857142857,0.015873015873015872,-0.5476190476190479,0.6785714285714286,0.7738095238095238,3.4285714285714284,2.357142857142857,0.9910845174403942,1.1409536133993328,1.327898192433236,1.065877420042386,0.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.6153846153846154,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.0,0.0,0.4,0.6,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2021-11-27,1º DIV ITALIA,EMPOLI,FIORENTINA,2-1,1-1,1-2,0-1,"['1-1', '1-2', '0-1', '0-2', '2-1']",0.10988140274145056,False,False,True,13.0,1.8571428571428574,0.48571428571428577,-0.23809523809523808,1.7142857142857144,0.6428571428571428,0.5714285714285714,2.2040816326530615,1.469387755102041,1.065877420042386,1.2162606385262997,1.071414482860317,1.277942132756627,0.0,0.3076923076923077,0.0,0.46153846153846156,0.23076923076923078,0.0,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.2,0.2,0.2,0.4
2021-11-27,1º DIV ITALIA,VENEZIA,INTER,0-2,1-1,1-2,0-1,"['1-1', '1-2', '0-1', '2-1', '0-2']",0.10271250473325647,False,False,True,7.5,-0.485714285714286,-0.16571428571428548,-0.19999999999999996,-1.4,0.6571428571428571,0.8285714285714285,2.8,1.8,0.8634593969478326,1.336780553614059,1.0088366960464616,0.8284868934053083,0.0,0.0,0.3076923076923077,0.07692307692307693,0.6153846153846154,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.0,0.25,0.125,0.625,0.5,0.0,0.25,0.25
2021-11-27,1º DIV ITALIA,JUVENTUS,ATALANTA,0-1,1-1,1-2,0-1,"['1-1', '1-2', '0-1', '0-2', '1-3']",0.10743091427477094,False,True,True,13.0,-1.1666666666666667,0.0,-0.33333333333333326,-0.833333333333333,0.5833333333333334,0.6666666666666667,2.3333333333333335,1.1666666666666667,0.8213137116947162,1.268647884805434,0.8634593969478326,0.8355984993230934,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.0,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.5,0.16666666666666666,0.0,0.3333333333333333
2021-11-28,1º DIV ITALIA,UDINESE,GENOA,0-0,1-1,2-1,1-2,"['1-1', '2-1', '1-2', '2-2', '1-0']",0.09689593043935422,False,False,False,11.0,-0.5714285714285714,-0.714285714285714,0.14285714285714285,0.0,0.6428571428571428,0.6428571428571428,2.2448979591836733,3.061224489795918,0.9607689228305228,1.065877420042386,1.08240363688233,1.1200169060431566,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.5384615384615384,0.0,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.6666666666666666
2021-11-28,1º DIV ITALIA,MILAN,SASSUOLO,1-3,2-1,1-1,2-0,"['2-1', '1-1', '2-0', '3-1', '1-0']",0.0941777767700772,False,False,False,51.0,-1.0,-0.06666666666666687,0.49999999999999994,-1.1666666666666665,0.6666666666666666,0.75,1.222222222222222,4.333333333333333,0.8426500884694864,0.9294650748918901,1.0986812966989001,1.049090899768143,0.07692307692307693,0.15384615384615385,0.0,0.38461538461538464,0.38461538461538464,0.0,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.38461538461538464,0.25,0.0,0.25,0.5,0.2,0.2,0.2,0.4
2021-11-28,1º DIV ITALIA,SPEZIA,BOLOGNA,0-1,1-1,2-1,1-0,"['1-1', '2-1', '1-0', '2-0', '1-2']",0.10498637716993407,False,False,False,9.0,-1.0,-1.4666666666666663,0.1111111111111111,-0.6666666666666665,0.5833333333333333,0.6666666666666666,1.3333333333333333,2.916666666666667,1.8332885058173825,1.0088366960464616,1.688807569238473,0.7692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.0,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.38461538461538464,0.2,0.2,0.2,0.4,0.3333333333333333,0.0,0.6666666666666666,0.0
2021-11-28,1º DIV ITALIA,ROMA,TORINO,1-0,1-0,0-0,2-0,"['1-0', '0-0', '2-0', '1-1', '0-1']",0.19790292599367346,True,True,True,8.5,0.6666666666666666,1.0,0.5,2.5000000000000004,0.3333333333333333,0.41666666666666663,0.3333333333333333,1.5,0.6793662204867574,1.2639751327042295,1.166596222161777,1.049090899768143,0.0,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.2,0.0,0.2,0.6,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857
2021-11-28,1º DIV ITALIA,NAPOLI,LAZIO,4-0,2-0,1-0,2-1,"['2-0', '1-0', '2-1', '1-1', '3-0']",0.12425828698788427,False,False,False,34.0,-1.1666666666666667,-0.2333333333333334,0.611111111111111,0.5,0.5,0.5,0.3888888888888889,3.972222222222222,1.0769230769230769,1.6390212117432705,0.8426500884694864,1.1094003924504583,0.0,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.5384615384615384,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.16666666666666666,0.0,0.0,0.8333333333333334,0.2,0.2,0.3,0.3
2021-11-30,1º DIV ITALIA,ATALANTA,VENEZIA,4-0,1-1,1-0,2-1,"['1-1', '1-0', '2-1', '2-0', '0-1']",0.11044339818800963,False,False,False,13.0,1.3035714285714286,0.6535714285714289,0.09523809523809523,1.4821428571428568,0.5446428571428572,0.6160714285714286,0.9821428571428571,2.7857142857142856,0.9819805060619657,0.8329931278350429,0.860113898485164,1.2535663410560174,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.42857142857142855,0.5,0.0,0.25,0.25,0.25,0.0,0.375,0.375
2021-11-30,1º DIV ITALIA,FIORENTINA,SAMPDORIA,3-1,2-1,1-1,2-2,"['2-1', '1-1', '2-2', '3-1', '2-0']",0.09222136595205738,False,False,True,13.0,1.0000000000000002,1.3333333333333335,0.27777777777777773,2.4999999999999996,0.8333333333333333,0.5,2.0,3.5,1.3014905113063284,1.1157499537009508,1.0424656799518874,1.1801936887041646,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.5,0.0,0.2857142857142857,0.0,0.5,0.21428571428571427,0.0,0.25,0.25,0.5,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855
2021-11-30,1º DIV ITALIA,SALERNITANA,JUVENTUS,0-2,0-1,1-1,0-2,"['0-1', '1-1', '0-2', '1-2', '0-3']",0.1071587617990691,False,True,True,6.0,-0.1428571428571429,-0.9428571428571428,-0.33333333333333337,-1.8571428571428572,0.5,0.5,3.142857142857143,0.9183673469387756,0.832993127835043,0.8806305718527108,1.279748061940637,0.8601138984851641,0.0,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.5,0.16666666666666666,0.0,0.3333333333333333,0.5,0.0,0.5,0.0
2021-11-30,1º DIV ITALIA,VERONA,CAGLIARI,0-0,2-1,3-1,2-0,"['2-1', '3-1', '2-0', '3-0', '1-1']",0.08790840384699423,False,False,False,13.0,0.8095238095238096,0.5523809523809522,0.6031746031746033,2.4047619047619047,0.8333333333333333,0.6785714285714286,1.3095238095238095,6.428571428571429,0.7985957062499248,0.9147320339189784,1.0126747770541304,1.1338934190276817,0.0,0.0,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.6428571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.6
2021-12-01,1º DIV ITALIA,INTER,SPEZIA,2-0,3-1,3-0,2-1,"['3-1', '3-0', '2-1', '4-1', '2-0']",0.08020994916337641,False,False,True,8.5,-0.4285714285714284,0.276190476190477,0.5873015873015873,2.8095238095238098,0.8333333333333333,0.6904761904761905,1.1428571428571428,9.857142857142858,1.6659862556700857,0.7985957062499248,0.8835226340609272,1.2936264483053452,0.0,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.35714285714285715,0.0,0.0,0.35714285714285715,0.07142857142857142,0.5714285714285714,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556
2021-12-01,1º DIV ITALIA,BOLOGNA,ROMA,1-0,1-1,2-1,1-2,"['1-1', '2-1', '1-2', '2-2', '1-0']",0.09158550353249278,False,False,True,12.0,-0.4285714285714284,0.057142857142857384,0.19047619047619052,-1.1428571428571423,0.6428571428571428,0.5,2.5714285714285716,2.9183673469387754,1.1627728997214075,1.0301575072754254,1.8294640678379566,0.9793792286287206,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.25,0.25,0.25,0.25,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333
2021-12-01,1º DIV ITALIA,SASSUOLO,NAPOLI,2-2,0-1,1-1,0-2,"['0-1', '1-1', '0-2', '1-2', '0-0']",0.11377977471121181,False,False,False,13.0,-0.5714285714285715,0.34285714285714297,-0.38095238095238093,-0.4285714285714288,0.6428571428571428,0.5,2.4489795918367343,0.8163265306122449,0.823754471047914,1.1866605518454392,0.823754471047914,0.9793792286287207,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.0,0.35714285714285715,0.42857142857142855,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.2,0.0,0.2,0.6
2021-12-01,1º DIV ITALIA,GENOA,MILAN,0-3,1-2,1-1,1-3,"['1-2', '1-1', '1-3', '0-2', '2-2']",0.09331086718618087,False,False,False,12.0,-0.857142857142857,-0.8,-0.5952380952380952,-1.9761904761904767,0.6904761904761905,0.7619047619047619,4.19047619047619,1.8333333333333335,1.1605769149479943,1.0594569267279519,1.0594569267279519,1.0809104250301111,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.5,0.2,0.2,0.2,0.4,0.0,0.0,0.0,1.0
2021-12-02,1º DIV ITALIA,TORINO,EMPOLI,2-2,1-1,2-1,1-0,"['1-1', '2-1', '1-0', '1-2', '2-0']",0.10762096300308571,False,False,False,15.0,0.16666666666666652,1.019047619047619,-0.04761904761904756,0.9285714285714288,0.6071428571428572,0.5357142857142857,1.6666666666666667,2.3333333333333335,1.0594569267279519,1.2392393980641052,0.6546536707079771,1.2637004294967238,0.0,0.07142857142857142,0.21428571428571427,0.35714285714285715,0.35714285714285715,0.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.0,0.2,0.6
2021-12-02,1º DIV ITALIA,LAZIO,UDINESE,4-4,2-1,2-0,1-1,"['2-1', '2-0', '1-1', '1-0', '3-1']",0.09832383862746948,False,False,False,301.0,1.2142857142857144,1.2476190476190476,0.4841269841269841,0.8809523809523814,0.5238095238095238,0.5357142857142857,1.1428571428571428,3.8571428571428577,1.1157499537009508,1.124858267715973,1.2058530725810095,1.6552328894652097,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.5714285714285714,0.3333333333333333,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.8333333333333334
2021-12-04,1º DIV ITALIA,MILAN,SALERNITANA,2-0,2-0,2-1,1-0,"['2-0', '2-1', '1-0', '1-1', '3-0']",0.10473699166923514,True,True,True,7.0,1.1102230246251565e-16,-0.14285714285714235,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.8571428571428571,4.285714285714286,1.2364824660660938,0.85374989832438,1.1661903789690602,1.0456258094238748,0.0,0.26666666666666666,0.2,0.2,0.3333333333333333,0.0,0.13333333333333333,0.26666666666666666,0.2,0.4,0.5,0.0,0.5,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.45454545454545453
2021-12-04,1º DIV ITALIA,ROMA,INTER,0-3,1-1,0-1,1-0,"['1-1', '0-1', '1-0', '1-2', '2-1']",0.12108345688420051,False,False,False,19.0,-1.125,0.09642857142857109,0.05357142857142849,-1.0357142857142856,0.5267857142857143,0.5892857142857143,1.1428571428571428,1.6071428571428572,0.8944271909999159,1.254325848148452,1.1234866364235145,1.0832051206181281,0.0,0.0,0.4,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.2,0.3333333333333333,0.0,0.4,0.1,0.5,0.25,0.25,0.25,0.25
2021-12-04,1º DIV ITALIA,NAPOLI,ATALANTA,2-3,1-1,2-1,1-0,"['1-1', '2-1', '1-0', '1-2', '0-1']",0.1133363955366722,False,False,False,26.0,-0.5714285714285716,1.4571428571428573,0.0,0.8571428571428577,0.5714285714285714,0.5,0.6122448979591836,1.8367346938775508,0.8844332774281066,1.3097921802925667,0.8793937305515279,1.1469767022723503,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.4666666666666667,0.06666666666666667,0.13333333333333333,0.2,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.0,0.3333333333333333,0.4444444444444444,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.36363636363636365
2021-12-05,1º DIV ITALIA,BOLOGNA,FIORENTINA,2-3,1-1,1-0,2-1,"['1-1', '1-0', '2-1', '2-0', '0-1']",0.11985417041134912,False,False,False,34.0,0.75,0.6999999999999997,0.29166666666666663,1.0,0.5,0.4375,0.984375,2.1875,1.0110500592068734,1.2000000000000002,1.818424226264781,0.9521904571390466,0.0,0.26666666666666666,0.0,0.4666666666666667,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.2,0.3333333333333333,0.125,0.0,0.375,0.5,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857
2021-12-05,1º DIV ITALIA,SPEZIA,SASSUOLO,2-2,1-1,1-2,2-1,"['1-1', '1-2', '2-1', '0-1', '2-2']",0.10315159189511511,False,False,True,13.0,-1.5714285714285714,-1.0285714285714287,-0.14285714285714285,-0.8571428571428568,0.7142857142857143,0.7857142857142857,2.5714285714285716,1.8571428571428572,0.8055363982396381,0.9521904571390466,1.6110727964792764,0.816496580927726,0.06666666666666667,0.13333333333333333,0.0,0.3333333333333333,0.4666666666666667,0.0,0.2,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.0,0.2,0.6,0.3333333333333333,0.0,0.6666666666666666,0.0
2021-12-05,1º DIV ITALIA,VENEZIA,VERONA,3-4,1-1,2-1,1-2,"['1-1', '2-1', '1-2', '1-0', '0-1']",0.10886043613156138,False,False,False,126.0,-0.7619047619047619,-0.9428571428571428,0.19841269841269843,-0.5476190476190479,0.5357142857142857,0.7619047619047619,2.142857142857143,2.3333333333333335,1.07496769977314,1.2036980056845192,1.1352924243950933,0.8326663997864532,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.6,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.2,0.0,0.0,0.4,0.6,0.5,0.0,0.25,0.25
2021-12-05,1º DIV ITALIA,SAMPDORIA,LAZIO,1-3,2-1,1-1,2-2,"['2-1', '1-1', '2-2', '1-2', '3-1']",0.08773187767247148,False,False,False,17.0,0.19642857142857162,-0.9999999999999996,0.09523809523809523,-0.3571428571428572,0.7946428571428572,0.6607142857142857,2.125,3.6428571428571423,1.2892719737209144,1.6918103387266028,1.2892719737209146,1.083205120618128,0.0,0.06666666666666667,0.2,0.13333333333333333,0.6,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.5333333333333333,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.25,0.25,0.5
2021-12-05,1º DIV ITALIA,JUVENTUS,GENOA,2-0,1-1,1-0,2-1,"['1-1', '1-0', '2-1', '0-1', '2-0']",0.12373493468414262,False,False,True,6.0,-1.125,-0.9571428571428573,0.18452380952380948,-0.4107142857142856,0.45535714285714285,0.5267857142857143,1.25,1.875,1.0624918300339485,1.0873004286866725,0.8537498983243799,0.8692269873603532,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.2,0.4666666666666667,0.0,0.3333333333333333,0.26666666666666666,0.2,0.2,0.0,0.0,0.0,1.0,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857
